time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2024/09/04/14:08:43.819606,35781,1725451723,819382930,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.62,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.62,48.7965575463,1.98672005146,201.4886,-2.9654,-1.9928,-0.0226,-0.006429463,-0.844952451,212.209254695,INS_SOLUTION_GOOD
2024/09/04/14:08:43.831135,35782,1725451723,829518935,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.63,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.63,48.7965572798,1.98671977808,201.4883,-2.9649,-1.994,-0.0232,-0.033107609,-0.828001831,212.207860534,INS_SOLUTION_GOOD
2024/09/04/14:08:43.846387,35783,1725451723,845913010,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.64,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.64,48.7965570154,1.98671950765,201.488,-2.955,-1.9865,-0.0226,-0.05221676,-0.842114308,212.207958236,INS_SOLUTION_GOOD
2024/09/04/14:08:43.858535,35784,1725451723,858224929,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.65,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.65,48.7965567512,1.98671923731,201.4877,-2.9472,-1.9805,-0.0241,-0.075052369,-0.847696153,212.20482465,INS_SOLUTION_GOOD
2024/09/04/14:08:43.860727,35785,1725451723,860465037,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.66,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.66,48.7965564874,1.98671896722,201.4875,-2.9403,-1.9796,-0.016,-0.093346012,-0.849052837,212.205895525,INS_SOLUTION_GOOD
2024/09/04/14:08:43.873267,35786,1725451723,872439039,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.67,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.67,48.7965562229,1.98671869793,201.4872,-2.9451,-1.9754,-0.0258,-0.108931312,-0.852406978,212.203337522,INS_SOLUTION_GOOD
2024/09/04/14:08:43.880733,35787,1725451723,879332775,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.68,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.68,48.796555959,1.98671842901,201.487,-2.9445,-1.9749,-0.0192,-0.12366072,-0.858495915,212.204024427,INS_SOLUTION_GOOD
2024/09/04/14:08:43.889534,35788,1725451723,888941196,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.69,48.7965556962,1.98671816214,201.4868,-2.9321,-1.9631,-0.0098,-0.130639335,-0.868640978,212.203909124,INS_SOLUTION_GOOD
2024/09/04/14:08:43.907654,35789,1725451723,907056318,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.7,48.7965554336,1.98671789547,201.4866,-2.926,-1.9575,-0.011,-0.135019161,-0.873790135,212.203038781,INS_SOLUTION_GOOD
2024/09/04/14:08:43.911000,35790,1725451723,910573175,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.71,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.71,48.7965551712,1.98671762909,201.4864,-2.9206,-1.9543,-0.0075,-0.136697903,-0.874066524,212.1992677,INS_SOLUTION_GOOD
2024/09/04/14:08:43.921626,35791,1725451723,919914730,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.72,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.72,48.79655491,1.9867173618,201.4863,-2.9168,-1.9553,-0.0049,-0.157271429,-0.886498541,212.198710296,INS_SOLUTION_GOOD
2024/09/04/14:08:43.930183,35792,1725451723,929170988,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.73,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.73,48.7965546486,1.98671709768,201.4862,-2.9093,-1.9452,-0.0068,-0.148685758,-0.890729214,212.201768464,INS_SOLUTION_GOOD
2024/09/04/14:08:43.941435,35793,1725451723,940798209,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.74,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.74,48.7965543889,1.98671683173,201.4863,-2.8992,-1.9462,0.0138,-0.162886739,-0.900617007,212.200527477,INS_SOLUTION_GOOD
2024/09/04/14:08:43.955697,35794,1725451723,955449608,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.75,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.75,48.7965541285,1.98671656799,201.4862,-2.8964,-1.9387,0.0034,-0.162062553,-0.904303346,212.202462978,INS_SOLUTION_GOOD
2024/09/04/14:08:43.959900,35795,1725451723,959285028,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.76,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.76,48.796553871,1.98671630604,201.4863,-2.8769,-1.9298,0.016,-0.153609751,-0.931361087,212.199923806,INS_SOLUTION_GOOD
2024/09/04/14:08:43.969435,35796,1725451723,969094264,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.77,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.77,48.7965536119,1.98671604011,201.4865,-2.8804,-1.9372,0.0268,-0.169611899,-0.92037804,212.197790203,INS_SOLUTION_GOOD
2024/09/04/14:08:43.979653,35797,1725451723,979215297,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.78,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.78,48.7965533542,1.98671577716,201.4865,-2.8761,-1.9309,0.0134,-0.177749405,-0.936742013,212.199225114,INS_SOLUTION_GOOD
2024/09/04/14:08:43.989765,35798,1725451723,989393838,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.79,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.79,48.7965530983,1.98671551524,201.4867,-2.8607,-1.9266,0.0244,-0.178122262,-0.963404934,212.200539018,INS_SOLUTION_GOOD
2024/09/04/14:08:44.007101,35799,1725451724,6706284,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.8,48.7965528417,1.98671525242,201.487,-2.8514,-1.9213,0.0378,-0.185852278,-0.951414305,212.199772117,INS_SOLUTION_GOOD
2024/09/04/14:08:44.010244,35800,1725451724,9792481,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.81,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.81,48.796552586,1.98671499051,201.4871,-2.8497,-1.92,0.0246,-0.190368734,-0.964422253,212.200122167,INS_SOLUTION_GOOD
2024/09/04/14:08:44.020088,35801,1725451724,19395224,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.82,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.82,48.7965523317,1.98671473122,201.4872,-2.8375,-1.9093,0.0148,-0.182144172,-0.985357867,212.202169499,INS_SOLUTION_GOOD
2024/09/04/14:08:44.030545,35802,1725451724,28800424,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.83,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.83,48.7965520776,1.98671446815,201.4874,-2.829,-1.9166,0.0219,-0.19746209,-0.978028899,212.202492546,INS_SOLUTION_GOOD
2024/09/04/14:08:44.039563,35803,1725451724,39251449,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.84,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.84,48.7965518236,1.98671420974,201.4874,-2.8274,-1.9026,0.0071,-0.189329671,-0.987018505,212.202278759,INS_SOLUTION_GOOD
2024/09/04/14:08:44.056725,35804,1725451724,56400361,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.85,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.85,48.7965515707,1.98671395128,201.4876,-2.8165,-1.898,0.0195,-0.179983029,-0.994092813,212.203799991,INS_SOLUTION_GOOD
2024/09/04/14:08:44.060681,35805,1725451724,59979791,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.86,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.86,48.7965513189,1.98671369193,201.4877,-2.8046,-1.8975,0.0138,-0.178903719,-0.993898733,212.204471669,INS_SOLUTION_GOOD
2024/09/04/14:08:44.069917,35806,1725451724,69594834,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.87,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.87,48.7965510672,1.98671343668,201.4877,-2.7993,-1.8829,0.0065,-0.153264495,-1.001999147,212.207767744,INS_SOLUTION_GOOD
2024/09/04/14:08:44.080279,35807,1725451724,78744168,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.88,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.88,48.7965508164,1.98671317935,201.4875,-2.7899,-1.8828,-0.0075,-0.137726228,-0.997952048,212.208980319,INS_SOLUTION_GOOD
2024/09/04/14:08:44.094635,35808,1725451724,91542596,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.89,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.89,48.796550566,1.98671292105,201.4876,-2.7843,-1.8899,0.0011,-0.122772119,-0.986072604,212.204229805,INS_SOLUTION_GOOD
2024/09/04/14:08:44.110249,35809,1725451724,109019299,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.9,48.7965503162,1.98671266511,201.4874,-2.7819,-1.8811,-0.0087,-0.104729745,-0.985880024,212.201336212,INS_SOLUTION_GOOD
2024/09/04/14:08:44.112442,35810,1725451724,111210852,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.91,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.91,48.7965500689,1.98671241174,201.4873,-2.7633,-1.8686,-0.0059,-0.075532432,-1.00119557,212.205533352,INS_SOLUTION_GOOD
2024/09/04/14:08:44.119516,35811,1725451724,118904731,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.92,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.92,48.7965498209,1.98671215545,201.4872,-2.7545,-1.872,-0.0104,-0.055471279,-0.984450539,212.200288283,INS_SOLUTION_GOOD
2024/09/04/14:08:44.131515,35812,1725451724,131166183,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.93,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.93,48.7965495741,1.98671190232,201.487,-2.7455,-1.8607,-0.0065,-0.025680365,-0.979055986,212.195538475,INS_SOLUTION_GOOD
2024/09/04/14:08:44.140754,35813,1725451724,138882309,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.94,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.94,48.7965493288,1.98671164721,201.4871,-2.7381,-1.8643,0.0053,-0.015233183,-0.982586268,212.196721749,INS_SOLUTION_GOOD
2024/09/04/14:08:44.160285,35814,1725451724,158877435,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.95,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.95,48.7965490847,1.98671139518,201.4868,-2.7243,-1.8521,-0.0196,0.007969459,-0.985338978,212.192445802,INS_SOLUTION_GOOD
2024/09/04/14:08:44.160290,35815,1725451724,159747177,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.96,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.96,48.7965488405,1.98671114251,201.4867,-2.716,-1.8514,-0.0088,0.035486722,-0.977319749,212.18745279,INS_SOLUTION_GOOD
2024/09/04/14:08:44.169365,35816,1725451724,169018084,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.97,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.97,48.7965485973,1.98671088873,201.4867,-2.7089,-1.8504,0.0039,0.038728892,-0.962935718,212.182757881,INS_SOLUTION_GOOD
2024/09/04/14:08:44.181448,35817,1725451724,179238849,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.98,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.98,48.796548355,1.98671063883,201.4866,-2.7028,-1.837,0.0046,0.059457245,-0.971076841,212.179513314,INS_SOLUTION_GOOD
2024/09/04/14:08:44.190747,35818,1725451724,190179567,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302858.99,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302858.99,48.7965481143,1.98671038879,201.4865,-2.6912,-1.8311,0.0024,0.067985119,-0.980428265,212.183071671,INS_SOLUTION_GOOD
2024/09/04/14:08:44.218399,35819,1725451724,218069407,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.0,48.7965478736,1.98671013849,201.4865,-2.6803,-1.825,-0.0004,0.069016009,-0.965229078,212.180924082,INS_SOLUTION_GOOD
2024/09/04/14:08:44.220963,35820,1725451724,220634818,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.01,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.01,48.7965476337,1.98670989149,201.4864,-2.6784,-1.8122,0.0009,0.078001081,-0.9725362,212.176458693,INS_SOLUTION_GOOD
2024/09/04/14:08:44.224739,35821,1725451724,224142067,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.02,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.02,48.796547395,1.98670964421,201.4865,-2.6666,-1.807,0.0053,0.078456842,-0.976691016,212.180579913,INS_SOLUTION_GOOD
2024/09/04/14:08:44.229719,35822,1725451724,229209931,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.03,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.03,48.7965471565,1.98670939982,201.4864,-2.6593,-1.7924,0.0028,0.088319123,-0.981120145,212.180289024,INS_SOLUTION_GOOD
2024/09/04/14:08:44.242785,35823,1725451724,239980933,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.04,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.04,48.7965469185,1.98670915269,201.4864,-2.6547,-1.7979,0.0033,0.075441629,-0.977370562,212.184304727,INS_SOLUTION_GOOD
2024/09/04/14:08:44.255661,35824,1725451724,255175042,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.05,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.05,48.7965466817,1.98670891016,201.4862,-2.6418,-1.7785,-0.0075,0.077557654,-0.978063051,212.184744468,INS_SOLUTION_GOOD
2024/09/04/14:08:44.259612,35825,1725451724,258865184,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.06,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.06,48.7965464448,1.98670866839,201.4862,-2.6372,-1.7705,0.0038,0.08558765,-0.977227803,212.187195984,INS_SOLUTION_GOOD
2024/09/04/14:08:44.269690,35826,1725451724,269252744,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.07,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.07,48.7965462099,1.98670842711,201.4862,-2.623,-1.7657,0.0003,0.087591549,-0.983325936,212.186953177,INS_SOLUTION_GOOD
2024/09/04/14:08:44.279374,35827,1725451724,278830710,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.08,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.08,48.7965459746,1.98670818844,201.4861,-2.6202,-1.7529,-0.0011,0.097727266,-0.98756853,212.189217433,INS_SOLUTION_GOOD
2024/09/04/14:08:44.289475,35828,1725451724,288987664,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.09,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.09,48.79654574,1.98670794919,201.4858,-2.613,-1.7486,-0.0158,0.101070639,-0.985424751,212.191827013,INS_SOLUTION_GOOD
2024/09/04/14:08:44.306520,35829,1725451724,306240139,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.1,48.7965455058,1.98670771155,201.4859,-2.6083,-1.7436,0.0012,0.117369911,-0.985385775,212.188075579,INS_SOLUTION_GOOD
2024/09/04/14:08:44.310981,35830,1725451724,310634724,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.11,48.7965452728,1.98670747307,201.4859,-2.5992,-1.732,0.0074,0.11577468,-0.9892403,212.193525718,INS_SOLUTION_GOOD
2024/09/04/14:08:44.320738,35831,1725451724,318699000,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.12,48.7965450423,1.98670723523,201.4858,-2.579,-1.7311,-0.0067,0.122183025,-1.011876143,212.197382796,INS_SOLUTION_GOOD
2024/09/04/14:08:44.330403,35832,1725451724,329189261,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.13,48.7965448101,1.98670699878,201.4857,-2.5753,-1.7163,-0.0071,0.129305313,-0.996479822,212.193069331,INS_SOLUTION_GOOD
2024/09/04/14:08:44.342480,35833,1725451724,340600563,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.14,48.7965445793,1.98670675868,201.4856,-2.5707,-1.7298,-0.0112,0.115585337,-0.985186261,212.190550788,INS_SOLUTION_GOOD
2024/09/04/14:08:44.359218,35834,1725451724,358910225,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.15,48.7965443508,1.98670652347,201.4856,-2.5545,-1.7179,-0.0029,0.115604253,-0.999360737,212.193119628,INS_SOLUTION_GOOD
2024/09/04/14:08:44.361254,35835,1725451724,360810918,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.16,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.16,48.796544123,1.98670628773,201.4855,-2.5381,-1.7108,-0.001,0.10681155,-0.99629333,212.193541749,INS_SOLUTION_GOOD
2024/09/04/14:08:44.369226,35836,1725451724,369002836,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.17,48.796543895,1.9867060521,201.4854,-2.5333,-1.7092,-0.0071,0.104380743,-0.986154113,212.192389462,INS_SOLUTION_GOOD
2024/09/04/14:08:44.380139,35837,1725451724,379404175,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.18,48.7965436681,1.98670581733,201.4854,-2.528,-1.7072,0.0006,0.099103193,-0.986927729,212.186867811,INS_SOLUTION_GOOD
2024/09/04/14:08:44.389739,35838,1725451724,389345834,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.19,48.7965434438,1.98670558542,201.4855,-2.5076,-1.6917,0.0053,0.094005728,-1.002288909,212.184889419,INS_SOLUTION_GOOD
2024/09/04/14:08:44.409421,35839,1725451724,408981555,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.2,48.7965432191,1.98670535329,201.4856,-2.4986,-1.6888,0.0195,0.097807537,-1.004815165,212.179081687,INS_SOLUTION_GOOD
2024/09/04/14:08:44.411433,35840,1725451724,411032366,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.21,48.7965429961,1.98670511901,201.4857,-2.4876,-1.6907,0.0116,0.069480377,-1.000146634,212.176651629,INS_SOLUTION_GOOD
2024/09/04/14:08:44.419430,35841,1725451724,419085857,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.22,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.22,48.7965427734,1.98670488997,201.4859,-2.4797,-1.6776,0.0204,0.079123492,-1.013323175,212.172427242,INS_SOLUTION_GOOD
2024/09/04/14:08:44.431095,35842,1725451724,429855762,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.23,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.23,48.7965425523,1.9867046578,201.4861,-2.4675,-1.6772,0.0225,0.055146056,-1.01540517,212.168518985,INS_SOLUTION_GOOD
2024/09/04/14:08:44.443370,35843,1725451724,440540719,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.24,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.24,48.7965423322,1.98670443044,201.4861,-2.4518,-1.6617,0.0151,0.057850515,-1.026259773,212.166920343,INS_SOLUTION_GOOD
2024/09/04/14:08:44.458001,35844,1725451724,455934097,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.25,48.7965421117,1.98670420158,201.4864,-2.4504,-1.6583,0.0239,0.050336853,-1.022806961,212.159575801,INS_SOLUTION_GOOD
2024/09/04/14:08:44.460525,35845,1725451724,459847683,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.26,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.26,48.7965418926,1.98670397479,201.4864,-2.4413,-1.6472,0.0073,0.042329857,-1.025374094,212.159274437,INS_SOLUTION_GOOD
2024/09/04/14:08:44.479401,35846,1725451724,476098816,/novatel/imu,INSPVAA,USB3,0,10.0,FINESTEERING,2330,302859.27,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302859.27,48.7965416751,1.98670374808,201.4867,-2.4273,-1.6474,0.0215,0.035902047,-1.037030056,212.155697705,INS_SOLUTION_GOOD
